Age,Region,Residence,Religion,Mothers_Education,Wealth_index,Birth_order,Wanted_pregnancy,Place_of_delivery,Husbands_education,Husbands_occupation,ANC_visit,Media_exposure
-0.03295951,0.005839647,-0.007997144,0.000583065,0.035203267,0.047049638,0.07164811,-0.13589051,0.85206014,0.048739925,0.018143361,-0.97130454,0.26598993
-0.037407253,-0.25701773,-0.008818142,-0.002654972,0.08938015,0.07306515,0.005286709,-0.23191394,0.9227526,-0.0552026,0.024875777,-0.094851114,-0.114101656
-0.015528692,-0.23681645,0.002544406,-0.001657904,0.094915956,-0.04292564,0.014700862,0.024595773,1.0427285,0.087593466,0.030077694,-0.061268225,-0.09365498
0.2837422,-0.2213764,0.009380563,-0.000493659,-0.11465533,0.13669784,-0.09140665,0.038066443,-2.0549743,0.011512542,0.01168947,-0.14334606,-0.078270435
-0.015125434,-0.03621963,0.040778507,-0.002416329,0.016070478,0.12337431,0.009657775,0.032549255,0.93882936,0.061552104,0.015163957,0.29556113,0.06662598
0.01300812,-0.13272887,0.018460235,0.000814774,0.07556454,0.062198825,0.03171265,0.15939991,1.0286682,-0.010532388,0.024430368,-0.08739938,0.027208194
-0.006256667,0.039682362,0.039307095,-0.009103079,0.0276523,0.089942716,-0.038116496,0.028768277,0.9793316,-2.20E-05,0.02061121,-0.0833744,-0.10713514
0.026585488,-0.034867413,0.012039293,-0.003955413,-0.012564817,0.13653523,-0.026263546,0.01532672,-1.9586214,0.11282207,0.012481885,-0.13300891,0.051005255
-0.020632682,0.16459835,0.049520157,-0.008135933,0.101184085,-0.026496124,-0.05180059,0.007092184,1.0127888,-0.18285263,0.024702135,-0.017387453,0.06804298
-0.028139561,-0.27629954,0.081923485,0.008860554,-0.05195681,0.035589937,-0.00596152,0.03241498,0.76107913,0.07605671,0.015315334,0.4434629,-0.07974338
0.0670974,0.2091662,0.108921036,-0.001734315,-0.01887957,0.05981724,0.020323444,-0.03946138,-1.8185314,-0.01863039,0.009270279,-0.6395237,0.07217077
-0.005358859,-0.001387007,0.03096033,-0.002682196,0.04056016,0.034568872,-0.01163408,0.03201375,1.0341142,0.08424492,0.019675963,-0.05253423,0.12350053
-0.010741289,0.14774421,-0.04609302,0.05570227,-0.11732387,0.05131943,0.01815695,0.021872997,0.9677109,0.14359447,0.018594896,-0.08802923,-0.115471214
-0.027387273,0.10745255,0.04295389,0.001335891,0.10003258,-0.04260549,0.037378184,0.021637784,1.0929896,0.016620116,0.020002916,-0.06482363,-0.058681384
-0.043683197,-0.23304772,-0.015449617,-0.002071571,0.022558896,0.11165398,-0.004022765,0.020992734,-2.1945188,-0.10558189,0.009454567,-0.14523163,0.061828602
-0.018592935,-0.28667602,0.02512334,0.12171853,-0.054319356,0.035184916,-0.033463836,0.052172154,0.95830446,-0.021126999,0.016800266,-0.051251836,0.071541786
0.085414305,-0.02757298,0.00533856,0.006621264,0.085029535,-0.028412245,0.035652235,0.028387936,1.0809621,0.0930414,0.016146362,-0.028865324,0.03494345
-0.030958552,-0.04433348,0.012661189,-0.007230886,-0.13722357,-0.16701633,0.01168083,0.022513296,-2.2430863,-0.18160775,0.008791138,-0.12009654,0.07850244
-0.027782198,-0.009784486,-0.049605574,-0.005511596,-0.18411158,-0.22896963,-0.013246204,-0.1651443,-2.2593598,-0.123503305,0.009796235,-0.06927941,0.042195294
-0.01768691,0.23933291,0.06727596,0.122178756,-0.11740849,-0.004965628,-0.004584205,0.042340916,1.0991474,0.031285122,0.027120179,-0.04722849,-0.051223565
-0.008855089,0.06917435,0.006872788,-0.006432541,0.006772505,-0.13840133,-0.000194521,0.039168544,-2.1056747,0.18851008,0.010293392,-0.110852934,0.06626359
-0.007541877,0.23277538,-0.09386814,-0.014372612,0.10882919,0.08402529,0.016972719,0.012240774,0.7394608,0.000296528,0.012618957,0.3702569,0.04396327
0.05673294,0.00536849,-0.03514394,-0.003101219,-0.031010028,0.09034171,0.007147466,-0.07586563,-1.9227644,0.08524626,0.008777633,-0.11885177,0.08803113
-0.03989198,-0.048134737,0.013860446,-0.005564407,0.045929432,0.052699097,0.02588827,0.035348617,1.0588293,0.06890028,0.017609669,-0.66341853,0.18786055
-0.02833463,-0.010491049,0.011985959,-0.00567618,-0.093262695,0.21177314,-0.010259648,0.00080499,-1.827356,-0.2076725,0.010987914,-0.16447051,0.08304402
0.006110583,-0.012976373,0.014420442,-0.007284309,0.09621788,0.077170014,-0.003529699,0.03144447,1.1485248,0.076880805,0.021679142,0.022403473,0.07540152
-0.024912432,-0.180813,0.005358785,0.00135401,0.08454502,0.025375115,0.033685565,-0.16114284,1.0926303,0.044354323,0.021746412,-0.0699796,0.14512509
-0.006273933,0.05859263,0.03956957,0.001641931,0.010647377,0.03336476,-0.036339536,0.022671258,0.9690465,0.083134934,0.017863693,-0.07214427,0.12204255
-0.040658712,-0.08197409,0.046793185,-0.003552182,0.026380425,-0.23300068,-0.00288225,-0.16654225,0.8713142,-0.017733151,0.01293668,-0.0387192,-0.039552417
-0.020150539,-0.010699022,0.04062413,-0.008811807,0.07542228,-0.061867356,-0.003588251,0.032761496,1.1165324,0.017157255,0.022808699,0.005504039,0.061872587
-0.023575148,-0.003423154,-0.010484669,-0.01149984,-0.02314756,-0.16195112,0.01453314,0.047758907,-1.6604198,0.110047065,0.006305469,0.73699933,-0.03706239
-0.03664053,-0.08045952,-0.1035296,-0.003141545,-0.14862387,0.007881996,0.029038751,-0.025762437,0.88423914,-0.27602082,0.022998564,-0.035510037,0.12872808
-0.004313748,-0.08185743,0.03243866,-0.013582138,0.019512618,-0.17989157,0.013906128,0.055373207,0.96601653,0.09586635,0.017211273,0.2340415,0.072512366
-0.02052233,0.14052922,0.049304508,-0.009482755,0.063140675,0.033274114,-0.004802866,0.020906504,1.104727,-0.012156492,0.014868516,-0.050356448,0.11950963
0.05739619,-0.24276736,-0.004404211,0.003772697,-0.011326383,0.0190461,0.01610363,0.017837862,-2.0822792,0.06649445,0.007813355,-0.18526183,0.043101497
0.17042093,-0.016068907,0.07305362,-0.004821566,-0.17569456,0.18246675,0.08350667,0.029012015,-1.6811935,-0.006997946,0.012691064,-0.1452531,-0.09835702
-0.021717332,-0.057566736,0.022289129,-0.007724091,0.013950082,-0.09845536,-0.019034594,-0.11378059,-1.9563453,0.00265924,0.013484269,-0.05369402,0.02569631
-0.021642191,0.03999832,0.073589265,-0.005032535,-0.0861556,0.18703435,-0.009691908,-0.04095644,-1.8529322,-0.102109276,0.011520498,-0.10889085,0.097039714
-0.027880145,-0.13896732,-0.024528347,0.05810966,0.018321406,-0.0802431,0.036865253,0.03838101,1.021397,0.09228461,0.023595486,-0.029307246,0.0763295
-0.028467147,0.17082784,-0.01578574,-0.013414552,-0.06429934,-0.23077706,-0.016266977,0.05435047,-1.8703636,-0.13995557,0.006976338,0.71382964,0.041046515
-0.02313294,-0.068815,0.04880236,-0.006026551,0.06341543,0.12366765,0.026513457,0.027854271,1.0629426,0.003319566,0.020178223,-0.061311834,-0.09563624
-0.020922562,-0.12820978,0.011394889,-0.006818822,0.10992662,0.053813003,0.007796459,0.03751347,1.1346779,0.05134374,0.020139389,-0.010709152,0.09349894
-0.010504456,-0.08100932,-0.04787972,-0.007696073,0.06851716,0.029390022,0.03240816,0.012968598,0.96403265,0.030712666,0.016865794,-0.045976657,-0.021675052
-0.025655216,0.077916965,0.052838415,0.001191455,-0.06283966,-0.029961782,0.025601763,0.005110963,0.92736727,0.037034236,0.017550172,-0.10107382,-0.052067786
-0.026546443,-0.13005786,-0.007507836,-0.000858653,0.09747267,0.032254905,0.02685159,-0.17424938,1.121077,0.07594401,0.018498143,-0.000662442,0.12120425
-0.01349213,0.12639552,0.03373628,0.005316451,0.06820344,-0.05228276,0.003254262,0.048775576,1.0841546,0.10357831,0.021037247,-0.001708696,0.048504576
-0.008304176,-0.001845024,0.058685053,-0.006385014,0.08950093,0.14424475,0.009954756,0.029727198,0.8786645,0.044824496,0.018512005,0.40998262,-0.08872798
0.003871863,0.31556022,0.049124286,-0.015978223,0.13499267,0.06960701,-0.015439893,0.022708418,0.76105833,-0.005566975,0.010989972,0.35328957,0.040600963
-0.016814025,-0.20328398,0.023934426,0.004787213,0.0824721,-0.014665434,-0.019152502,0.0356087,1.0605595,0.09096825,0.022052057,-0.07465954,0.09506091
0.17729601,0.19720694,-0.063804425,-0.011337486,0.11308105,0.1094414,0.07996535,0.003623692,0.9281385,-0.016859993,0.028776538,-0.034086484,0.06529694
0.040765077,0.14837854,-0.097941756,-0.009832908,-0.17831178,0.03703998,0.032673962,-0.07467762,1.0180235,-0.0701898,0.018327717,-0.07613338,0.15149936
0.004946418,-0.037528574,0.024589164,0.04556751,-0.13376144,-0.11054134,0.03519745,0.07328257,1.039016,0.0679781,0.023766948,-0.01287436,0.14864519
-0.0247363,-0.3872294,0.018585362,0.038606603,-0.004743569,0.06236889,-0.06998933,0.022087207,-1.8626755,0.1604097,0.010241814,0.47622812,-0.002741938
0.051694073,-0.16860574,0.05678,0.004847645,0.06999185,0.040920764,0.030815667,0.023473259,0.80280817,-0.029422017,0.015680082,0.3730681,0.020103654
-0.017686157,0.122351125,0.04006512,0.010670292,-0.042568974,0.1008117,-0.012503881,0.029769478,0.98199505,0.06816765,0.02127088,-0.074259624,-0.06637277
-0.015596927,0.1847007,0.06507461,-0.007035367,-0.20615688,0.002271087,0.03969323,0.014581431,1.0097682,-0.0639678,0.025656514,-0.052285813,0.11831047
-0.015932761,-0.10971096,0.011485245,-0.001889789,0.08234731,-0.060345385,0.007877682,0.054145683,1.0542165,0.06588778,0.017636038,0.005678333,0.11016602
0.065169185,-0.044250954,0.012745669,0.008780712,-0.06544815,0.010613664,0.0851748,0.027951904,1.0940055,0.064785086,0.018148288,-0.015853772,0.06098282
-0.002939375,-0.12985535,0.030266631,-0.009646467,0.021269348,0.03722099,0.004259219,0.019972473,0.93132085,0.09769243,0.017158419,-0.035360783,0.073625326
-0.043569785,0.007718801,-0.006782065,0.001134373,0.006453211,0.15383787,-0.009599711,0.035286255,-1.902424,-0.111140616,0.009614134,0.70267314,0.000366137
-0.03661316,-0.25359753,-0.033994462,-0.001676764,0.04671772,-0.13181989,-0.038267825,-0.18834744,-2.2237303,-0.021336893,0.00769145,-0.089245826,0.051994942
-0.009976146,0.10331937,0.026771292,0.10489985,0.024999818,-0.13491942,0.004486331,0.058642417,0.89593357,0.07099926,0.015074948,0.3918265,-0.08930663
-0.001913398,0.18096003,0.02512454,-0.00519532,0.12622339,0.0572876,-0.019723509,0.017084505,-1.8003466,0.13231109,0.011041203,-0.09619867,0.028426498
-0.017213397,0.04416403,-0.06862152,0.07588213,0.072593234,0.0630177,0.04501251,0.008869159,0.86877817,0.07658003,0.018219452,0.3786955,-0.07888807
0.07427945,-0.019433212,-0.021674767,-0.000927312,0.029851345,-0.10875192,0.022389906,0.023551075,-2.055718,0.10350068,0.008141869,-0.13842589,0.026293507
-0.035397045,0.1215376,0.12527749,0.000230095,-0.10004683,0.12907481,0.01684816,0.01842993,1.030865,-0.22848026,0.025760377,-0.041612655,-0.091190696
0.010300729,-0.0695945,-0.046279255,-0.006771477,0.054624952,0.08083776,0.05603751,-0.005072668,0.7563674,0.037559707,0.008189765,0.35481748,-0.020598913
-0.05440086,-0.04174775,0.009330078,-0.000429126,-0.021207614,0.08955105,0.051630147,0.013668989,-1.8518323,-0.19562829,0.010241885,-0.17734928,-0.111616135
0.08068127,0.008038463,0.03801767,0.000600948,0.113814995,0.108398885,-0.12206263,0.029567663,0.85178316,0.01426248,0.018850079,0.26439232,-0.025994124
-0.01203349,0.042454395,0.07234485,-0.007361468,0.016998956,0.097134374,-0.029844847,0.021213388,-2.055112,-0.08160439,0.010588641,-0.13874987,0.062375236
-0.008131059,0.13159756,0.07606023,0.11620812,0.04907549,0.07542037,0.073811516,0.027818257,0.90394706,0.050200306,0.020093089,0.2696909,0.032927822
-0.053266756,-0.028209815,0.0267615,-0.002702851,0.031234426,0.10839757,-0.03940921,0.030149871,1.0165757,-0.008557762,0.0249961,-0.039095957,0.07418865
-0.03177725,-0.058103185,-0.097988315,0.002908803,-0.008183701,0.023600288,0.07346876,-0.005340976,0.6831417,0.04708565,-0.45869663,0.49831074,-0.00660953
0.057320066,-0.021869624,0.045058917,-0.002492908,-0.06443993,0.18471514,0.04186344,0.010326266,-1.8656528,-0.06950304,0.010946805,-0.13981758,-0.090942785
-0.000211764,-0.04306396,0.041293062,-0.016608452,0.04264888,0.07167238,-0.011172041,0.013000311,0.9056925,-0.002072759,0.014656951,-0.060129732,0.061381176
-0.04439854,-0.016312182,-0.018852139,-0.007416949,0.054553032,-0.037402667,-0.020415284,0.029821308,-2.1235502,-0.12443152,0.009664947,-0.15337308,-0.05840346
0.1021267,0.13366507,-0.10844888,-0.010025681,-0.20343658,0.22204006,0.039980277,0.13160436,1.0627888,-0.084244356,0.019643486,-0.06989303,0.06569549
0.045096368,0.055279046,0.014860335,-0.011850177,0.09428292,0.06740343,0.014141509,0.04394953,1.121605,0.07147416,0.015019205,0.004939449,0.018983383
-0.022582758,0.22050716,0.037144147,-0.006848226,0.09627536,-0.052425504,0.029048307,0.02429818,1.0564766,0.01787031,0.022016259,-0.05881409,-0.06813465
-0.020379052,-0.10723642,-0.074115634,-0.011228552,0.021010332,0.024914555,0.017792482,0.000543849,0.834338,0.026663681,0.020061951,0.34713024,-0.022680849
-0.010553632,0.059965733,-0.003825361,-0.007123191,0.022406278,-0.043236855,-0.001256602,0.058686215,-2.1236246,0.17075714,0.009201761,-0.078111134,0.054833688
-0.056314435,-0.18357356,-0.03404119,-0.00304587,-0.070116855,-0.084896915,-0.05379828,0.042869102,-2.1328504,-0.1604922,0.008577926,-0.5469577,0.093105406
-0.008016187,-0.12878643,0.038691238,-0.012197666,0.05351755,0.02459286,-0.06782995,0.02387602,0.91682833,0.019818265,0.0202382,0.3426388,0.005625167
0.15980391,0.027556734,-0.04386722,-0.016707202,0.09711557,0.05236452,0.018869687,0.007853893,0.7276897,-0.016794106,0.010416251,0.3813766,0.034811612
-0.027287852,0.034246854,-0.018441102,-0.006886532,-0.17386876,-0.20816799,-0.006547398,-0.10870728,-2.18847,-0.13512534,0.007702347,-0.10213406,0.06107768
-0.03378576,0.116548516,0.11525832,-0.003322984,-0.092997916,-0.082717635,0.020040829,0.022013383,1.0667052,-0.2281119,0.022823421,0.014378557,0.07231762
-0.035885166,0.07974356,-0.067923,-0.010129708,0.056387283,-0.058580317,0.12949538,0.03937317,-1.9696387,-0.06308944,0.007165739,-0.62806594,-0.0854379
-0.01627152,-0.024561556,-0.065782845,-0.015522038,0.04197938,0.08375499,-0.015366061,-0.001679331,0.7190076,0.032258112,0.010570319,0.3496272,-0.030585127
-0.011889398,-0.11311796,0.0320636,-0.007704652,0.054722924,0.06060876,0.05495082,0.02205166,0.9887287,0.003019553,0.01431395,-0.063720986,-0.031147014
0.23703581,0.14114161,-0.0781654,0.08237641,0.0921631,0.08981561,0.071627,0.011916834,0.8856512,0.021324875,0.021972544,0.36113355,-0.013279054
-0.03145733,-0.19515581,-0.05161428,-0.004188419,0.10255337,0.08001844,-0.002953981,0.012054346,0.8783094,0.10535587,0.025001217,0.3231714,-0.07084223
0.11884728,0.155001,-0.039378297,-0.011997498,0.023670968,0.12869465,0.013242003,0.008504882,0.7882636,-0.037040785,0.013268677,0.41792154,0.001015607
-0.01343337,-0.05485168,0.06947332,0.10243183,-0.13780268,0.025134549,0.011897082,0.020154297,1.0296546,-0.026401922,0.022859516,-0.10178634,-0.12254126
0.0732306,-0.15433787,-0.016769521,0.00163575,0.046212737,-0.08232719,0.0585582,0.04057817,-2.3010747,-0.038680054,0.006370931,-0.09400075,0.03160356
-0.0327425,-0.05982271,-0.012733357,-0.002330128,0.09622689,0.08545162,0.036053516,-0.23495445,1.0553503,0.042073783,0.025475685,-0.039579906,-0.085773095
0.032320146,-0.16204345,0.050560318,-0.004141677,-0.09886491,-0.13889746,0.044206277,0.023212079,1.0613446,0.006207372,0.018041763,-0.03907924,0.08920024
-0.000610629,-0.03673794,-0.014096542,-0.010226072,0.07850403,0.04871901,-0.004283986,0.009854872,1.0150743,0.14071305,0.019381639,-0.016250301,0.08206869
-0.010710322,0.27833104,0.027764782,-0.01129017,0.12888794,0.06747607,-0.01310353,0.030973585,1.1271205,0.053109538,0.026338149,0.019547898,-0.08537859
0.032235425,0.15131262,-0.004415408,-0.006707198,0.022950044,0.32760775,0.047501087,0.004696339,-1.8046367,0.13794613,0.009598846,-0.15720728,0.05656383
-0.02612757,0.1887306,0.037615247,-0.009538481,0.013343444,-0.1755329,0.022922926,0.038296416,-1.6670476,0.1401947,0.006920682,0.7164981,0.031964812
0.001235402,0.09733755,-0.027667938,-0.010952266,0.005423633,-0.2688063,-0.004254809,-0.08069314,-1.6225046,-0.16564664,0.005211446,0.68130493,0.074018985
-0.017216368,0.016347,-0.09019395,-0.008183628,0.014835222,0.021012692,0.021934591,0.004421013,0.7665091,0.037005026,0.018839644,0.37134355,-0.022972193
-0.03611716,-0.26116496,-0.008047249,-0.010584226,-0.12852281,-0.28580156,0.000180682,0.04377032,-1.8674812,-0.18750024,0.010812815,0.3621325,-0.12543385
-0.001266296,0.0473008,-0.0478624,-0.004391114,0.0674506,0.0828192,0.04175509,0.011728688,0.9338911,0.13302177,0.026501035,-0.045990203,0.13479643
-0.010802787,-0.07149201,-0.061938018,-0.002961119,-0.11709125,0.02927505,0.033142135,0.020345103,0.94268364,0.14435644,0.023263322,-0.08489791,-0.10796931
-0.021671347,0.0351881,-0.057934675,-0.001703517,0.100588396,-0.016294261,0.001909836,0.006060952,1.0406857,0.004126288,0.024108797,-0.037604876,0.07931694
-0.02383806,-0.14292206,0.027063346,0.08482662,-0.015400773,-0.064350955,0.04423732,0.042663183,1.0158277,0.059725113,0.019112896,-0.053658556,0.06519321
-0.003996618,0.067503825,0.052889064,-0.007702567,0.052682944,0.01017747,0.006378421,0.02291281,1.0299177,-0.000278947,0.023964727,-0.050943162,0.07290872
-0.014821466,0.053101055,0.062346525,-0.011343907,0.08139819,0.09240158,-0.00949386,0.02006838,0.8779728,0.07794671,0.016203536,0.41456884,-0.07319884
-0.031279333,-0.08129759,-0.04729154,-0.004689446,-0.18872958,0.12353003,0.004388276,0.008127226,1.0325803,-0.12647577,0.025908653,0.001783423,0.08849156
-0.043922048,-0.030633137,-0.001902889,-0.005018857,0.011485639,0.1668351,0.004273208,0.025351439,-1.9288692,-0.10367355,0.009178574,-0.6258136,0.11795461
-0.012268476,-0.001708519,-0.042552955,-0.010700075,-0.17173718,0.15904833,-0.021283302,0.020243006,1.0796453,-0.00130391,0.017417584,-0.021951083,0.06592533
-0.006776351,0.11266897,-0.058515802,-0.010862206,0.083011396,0.08815113,0.031902242,0.000542869,0.9125152,0.05956939,0.024384072,-0.050147224,0.11834028
-0.0331425,-0.099228926,0.063490205,-0.002228407,-0.11590999,-0.19630317,0.033423964,-0.12939054,1.0132098,-0.17689642,0.02020084,-0.014845381,0.16054675
-0.023095101,-0.15010962,0.020951463,-0.003666488,0.13409245,0.057930406,0.032131344,0.223809,1.131829,0.048217777,0.022891266,-0.07800403,0.007609107
-0.004133649,0.09178156,0.07274338,-0.012003084,0.09957738,0.07913872,0.018018011,0.022906933,0.8823124,0.053542186,0.014861069,0.3425339,0.058478557
-0.021335116,-0.105596706,-0.02629527,-0.006487073,0.050756227,-0.16876182,-0.001584902,-0.3042059,0.9886825,0.065747276,0.018073933,-0.010083786,-0.07472919
-0.035964917,-0.006685056,-0.002204047,-0.005904653,-0.10216386,-0.11640021,0.016071934,0.03145304,-2.1648297,-0.11960956,0.011331666,-0.035406023,0.06373498
-0.03416079,-0.22083224,0.021211289,-0.000488899,0.015696175,0.119329736,-0.0903053,-0.1239399,-1.7446859,0.08319217,0.007762054,0.6984042,0.03385376
-0.031754196,0.16910812,0.005187945,-0.001863875,0.02230591,0.039679088,-0.05690319,-0.19446026,0.8928811,0.021743802,0.018950164,-0.045599733,0.09975714
-0.013122849,0.1309263,0.037750237,0.002915695,0.003396551,0.10603992,0.027628712,0.021310097,0.98813164,0.09418951,0.026472267,-0.07083671,-0.09159632
-0.005513501,0.11150501,-0.050004102,-0.006174277,-0.21316572,0.049326617,-0.002924522,0.022397425,0.97799873,0.12838387,0.02534094,-0.08598827,-0.11566807
0.14231075,-0.13349926,0.026585089,-0.015439695,0.15129568,0.062483415,0.018321533,0.003864527,-1.707229,0.070317395,0.010066104,-0.23351398,-0.04823056
-0.007653989,-0.03423153,0.006909275,-0.004853616,-0.054612417,-0.14739086,0.08066071,0.033763103,-2.0530362,0.11565913,0.010812528,-0.08578777,-0.041393057
-0.03834843,0.04067491,-0.028000467,-0.004504633,0.06743273,-0.08893388,-0.014622657,0.038193677,-2.2818568,-0.10338304,0.011441888,-0.074094035,-0.0435127
-0.023210304,0.020762054,0.0345984,-0.010793822,0.08660618,-0.024964273,-0.022127392,0.0315328,1.1028328,0.018799892,0.0247568,-0.014996531,-0.05549857
0.000513563,0.007992026,0.034458272,-0.002517439,0.028205117,0.105703294,0.018368911,0.032400154,1.0458041,0.09420301,0.02516575,-0.03543306,0.13412558
-0.021561978,0.107091665,0.003597103,-0.009885475,0.10847126,0.088744126,0.003191401,-0.11655881,0.8654838,0.02972702,0.020589212,-0.08826627,-0.12322519
-0.018033318,-0.18424557,0.025167644,-0.009228281,0.058234807,0.07740386,0.007480424,0.028499536,0.9813288,-0.053129572,0.023674473,-0.07802232,0.0672505
0.1651157,0.37669304,-0.01475448,0.000450487,0.017890844,-0.11119691,0.044588145,-0.12071107,-1.4017688,0.20338951,0.00731425,0.8815472,-0.019742316
0.006110583,-0.012976373,0.014420442,-0.007284309,0.09621788,0.077170014,-0.003529699,0.03144447,1.1485248,0.076880805,0.021679142,0.022403473,0.07540152
-0.009729618,0.024392864,0.02239765,-0.007147608,0.090335906,-0.022184374,0.006956704,0.027371345,1.1515546,0.06648272,0.013213386,0.00086989,0.10496175
-0.015744962,-0.2139592,-0.010794413,0.013426523,0.09486444,0.058278717,0.031474754,0.02272168,1.0584824,0.10933645,0.03138925,-0.05176499,0.10707818
-0.04292618,0.023844492,-0.041506816,-0.007910541,-0.11566975,-0.12818156,0.027816107,0.02862727,-2.1239142,-0.16851452,0.007882021,-0.5320281,0.104171835
-0.028076755,-0.14813063,-0.06912849,0.04970236,0.0844305,0.030938325,0.10482603,0.001334673,0.82269394,0.07141513,-0.4897276,0.4727448,-0.010542101
-0.022701057,-0.24584964,-0.07141679,0.09117286,0.079937704,0.06376003,0.032742374,0.017464232,0.865557,-0.021013075,0.021939214,0.32729894,0.08040689
-0.007190277,0.047349263,0.009502685,-0.008085517,0.2648889,0.1738932,0.031017613,-0.0767291,-1.8012228,0.1101651,0.011147158,-0.08263485,0.087387934
-0.045331284,-0.050364673,-0.05896564,-0.005009936,-0.20119083,0.009864523,-0.07326804,0.011363834,0.9591639,0.040372256,0.027283616,-0.07682722,0.07865087
0.14492673,0.055267006,-0.030055884,-0.007973853,0.15324762,0.28401855,-0.005392037,0.21416384,0.92541075,0.038354516,0.018737746,0.3808885,0.055301994
0.0780494,-0.05032882,-0.008203778,0.010267707,0.08269279,-0.024637092,-0.002970165,0.035173018,1.0232874,0.10317278,0.017771991,-0.045872863,0.043417178
-0.01993859,-0.08615245,0.036525704,-0.011305122,0.06030086,0.06941914,-0.002338724,0.019990453,0.73126626,0.003222827,0.018464446,0.4854894,-0.03276469
0.24113443,0.20071797,-0.071232334,-0.012998381,0.13444868,0.14106259,0.012975436,0.004486362,0.74975723,0.013443953,0.011761966,0.44325256,-0.03681743
-0.023883015,-0.09038483,0.073975675,-0.010068174,0.052718528,0.009244316,0.000735067,0.007918102,0.99569494,-0.25785264,0.021114144,-0.07761956,-0.12524982
-0.019776087,-0.09296841,-0.044149995,-0.009992392,0.08823572,0.005097584,-0.022066547,0.006998641,0.9840156,-0.036704406,0.024368579,-0.06860016,-0.111975305
-0.013485068,-0.05077559,-0.073865384,-0.007513986,-0.0864025,0.13937913,0.000602663,0.022471212,0.89883834,0.08659385,0.023058474,0.38308877,-0.07478805
-0.004804118,0.121403545,0.028941037,-0.002576749,0.055170357,0.0698597,-0.012033848,0.028145013,1.0587949,0.09761965,0.016920254,-0.05155141,0.11682309
0.076530606,-0.070230074,-0.009800027,-0.005132265,-0.003752074,-0.12580127,0.029766874,0.033848014,-1.8098094,0.12834913,0.008889833,0.39847195,-0.002374182
-0.02122476,0.09625453,-0.12768523,-0.009721918,-0.15937741,0.08875992,-0.002971244,0.005777619,1.0193563,-0.038075607,0.02043231,-0.07894771,0.13183682
-0.055375714,-0.055204146,-0.008296718,-0.007250992,-0.061303765,0.059772424,0.024523808,0.035789967,1.0102301,0.026028335,0.022233384,-0.5872496,0.20093144
-0.014219604,0.15480006,0.03384451,-0.009727518,0.015438881,0.14209956,-0.012901587,0.026842073,0.84991795,0.093933694,0.014084414,0.40334868,-0.09619155
-0.020614048,0.21851657,0.01687785,-0.006279165,0.055419546,0.08594861,0.022137053,-0.123614475,0.87077034,0.029306259,0.028257791,-0.05799545,-0.09707377
0.071253404,0.1614742,0.064230375,-0.000509212,0.112022154,0.040056683,0.06285506,-0.07866105,0.9600556,0.003193501,0.020904703,-0.061685063,-0.044365708
-0.049578343,0.001653125,-0.07292299,-0.007266907,-0.11319882,-0.10200559,0.06804127,-0.113421306,-1.8839521,-0.07355261,0.008377507,-0.58213484,-0.13721007
-0.035345852,0.033663735,-0.014357865,-0.005227809,-0.14151528,-0.13749814,-0.010414418,0.03732785,-2.2476652,-0.138022,0.012206784,-0.08713785,-0.06458377
-0.005831756,0.19255984,0.049413823,-0.009051084,0.06865816,0.00119536,0.015231478,0.032373503,0.99996984,0.019270096,0.022268511,-0.03844757,0.054282315
-0.001790325,-0.016697256,0.023902247,-0.001710272,0.054448366,0.031648215,0.000464338,0.021763828,1.0262719,0.07390846,0.018307269,-0.060317177,0.12124073
0.18607281,-0.058154143,-0.124541715,-0.007666878,0.04239054,-0.0702856,-0.006826644,0.008463736,0.91814274,-0.18967439,0.025373984,-0.042854793,-0.055752173
-0.023478236,0.012658497,-0.082329504,-0.00751173,0.011134088,0.030169925,0.018377798,0.000880826,0.7860408,0.024792211,0.019568987,0.35381627,-0.027447462
-0.004116667,-0.20066902,0.04146279,-0.015167982,0.019102108,-0.2955372,-0.043736015,0.03511901,0.8789384,-0.073110536,0.014499677,-0.058799393,0.022117363
0.031972494,0.22861825,-0.018830284,-0.003124122,0.003838355,0.017701786,0.036253,0.014143559,-2.0831075,-0.06372703,0.010294633,-0.091257475,0.051135447
0.0857874,-0.1212218,0.031912833,0.008288268,-0.14727268,0.14040333,0.002268629,0.023242055,1.0505673,0.003910204,0.026029432,-0.07224278,-0.09140428
-0.007291927,-0.035128396,0.053896513,-0.006972713,0.048216153,0.08626308,0.020940378,0.040647,1.0238868,0.020728556,0.021802763,-0.029464925,0.025556147
-0.00401101,-0.084797665,-0.006146592,0.00021065,0.048330363,-0.11796592,0.03882708,-0.26951694,1.0538894,-0.014455734,0.020322042,0.02095069,0.17309354
-0.009815387,0.08227297,0.06862529,0.005458409,0.005084434,0.046642713,-0.028705936,0.031054588,0.8785454,0.07429752,0.016397327,0.28825834,0.013514994
-0.018076545,-0.0919672,-0.031569116,-0.009037543,0.036769927,0.09074995,-0.01016831,0.009944783,0.927594,0.08483089,0.020226186,0.33839017,-0.07934688
-0.00929912,-0.05187843,0.06157242,-0.010710493,0.020345325,0.1332814,-0.012668759,0.03452186,0.9373386,0.052450072,0.021105263,0.3518972,-0.005169748
0.17116544,-0.00376473,-0.018250305,-0.007377519,-0.16369885,-0.21316844,-0.020983515,0.035070073,-2.0764778,-0.053610932,0.010181608,-0.08576728,0.06347874
